Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000031968,2023-09-22 00:00:00,Jessica Patrick,"['Chicken', 'Bread', 'Sponges', 'Water']",4,101.91,Cash,Houston,Pharmacy,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000031969,2025-06-25 00:00:00,Ian Fernandez,"['Carrots', 'Beef', 'Sponges', 'Tuna', 'Sponges', 'Salt', 'Canned Soup', 'Salt', 'Jam', 'Shower Gel']",10,20.56,PayPal,New York,Convenience Store,False,Senior Citizen,Summer,Discount on Selected Items
1000031970,2025-04-24 00:00:00,Matthew Schmidt,"['Yogurt', 'Hand Sanitizer', 'BBQ Sauce', 'Rice', 'Vinegar', 'Beef']",6,149.09,Cash,San Francisco,Convenience Store,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000031971,2024-06-29 00:00:00,Vicki Landry,"['Orange', 'Flour', 'Beef', 'Canned Soup', 'Orange', 'Chicken', 'Tissues', 'Tea']",8,26.03,Cash,Houston,Pharmacy,False,Retiree,Summer,
1000031972,2025-08-17 00:00:00,Tyler Ramos,"['Tissues', 'Toothpaste', 'Soap', 'Syrup', 'Beef', 'Potatoes', 'Shower Gel', 'Onions', 'Chicken']",9,72.96,Cash,Los Angeles,Specialty Store,True,Middle-Aged,Summer,Discount on Selected Items
1000031973,2024-05-14 00:00:00,Anthony Vasquez,"['Coffee', 'Water', 'Beef', 'Orange', 'Beef', 'Cereal Bars']",6,106.4,PayPal,Atlanta,Convenience Store,True,Senior Citizen,Spring,
1000031974,2023-12-30 00:00:00,David Gutierrez,"['Jam', 'Sugar', 'Banana', 'Vinegar', 'Orange', 'Salt']",6,14.15,Credit Card,Chicago,Supermarket,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000031975,2024-10-29 00:00:00,Steven Hernandez,['Milk'],1,76.65,Credit Card,Seattle,Pharmacy,True,Young Adult,Fall,Discount on Selected Items
1000031976,2025-06-12 00:00:00,Jacob Williamson,"['Rice', 'Chicken', 'Bread', 'Sponges', 'Trash Bags', 'Orange', 'Chicken', 'Syrup', 'Rice']",9,99.1,Mobile Payment,New York,Supermarket,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000031977,2024-01-06 00:00:00,Courtney Hernandez,"['Butter', 'Soda', 'Pickles', 'Yogurt']",4,52.19,Cash,Boston,Specialty Store,False,Middle-Aged,Winter,
1000031978,2024-03-26 00:00:00,Greg Zamora,"['Canned Soup', 'Sponges', 'Orange', 'Yogurt', 'Onions', 'Cereal Bars', 'Syrup', 'Bread']",8,90.76,Cash,Los Angeles,Specialty Store,True,Middle-Aged,Spring,
1000031979,2025-06-28 00:00:00,Mrs. Amanda Carter,"['Potatoes', 'Eggs', 'BBQ Sauce', 'Sponges', 'Hand Sanitizer', 'Soap', 'Syrup', 'Vinegar', 'Rice', 'Beef']",10,137.34,Credit Card,Houston,Pharmacy,False,Homemaker,Summer,
1000031980,2023-05-12 00:00:00,Jacob Schneider,"['Orange', 'Ice Cream', 'BBQ Sauce', 'Beef']",4,23.81,Cash,Los Angeles,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One)
1000031981,2025-09-10 00:00:00,Sandra Taylor,"['Hand Sanitizer', 'Tissues', 'Canned Soup', 'Tuna', 'Eggs', 'Peanut Butter', 'Vinegar', 'Shower Gel', 'Rice']",9,116.22,Mobile Payment,Boston,Convenience Store,True,Teenager,Fall,
1000031982,2023-01-17 00:00:00,Mark Baker,"['Shaving Cream', 'Jam', 'Carrots']",3,65.06,Mobile Payment,Atlanta,Supermarket,False,Student,Winter,BOGO (Buy One Get One)
1000031983,2023-02-20 00:00:00,Pamela Aguilar,"['Eggs', 'Hand Sanitizer', 'BBQ Sauce', 'Tissues', 'Syrup', 'Honey', 'Tuna', 'Canned Soup']",8,31.46,Debit Card,San Francisco,Convenience Store,False,Professional,Winter,BOGO (Buy One Get One)
1000031984,2025-07-24 00:00:00,Bruce Young,"['Sponges', 'Honey', 'Tea', 'Cereal Bars']",4,77.06,Credit Card,San Francisco,Specialty Store,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000031985,2024-12-14 00:00:00,Diana Bowen,"['Water', 'Soda', 'Sugar', 'Shower Gel', 'Cereal Bars', 'Trash Bags', 'Tuna']",7,40.31,Credit Card,Seattle,Warehouse Club,False,Middle-Aged,Winter,Discount on Selected Items
1000031986,2024-05-14 00:00:00,Wesley Baker,"['Onions', 'Ketchup', 'Banana', 'Syrup']",4,110.36,Debit Card,San Francisco,Convenience Store,False,Retiree,Spring,BOGO (Buy One Get One)
1000031987,2024-03-16 00:00:00,Jacob Aguirre,"['Trash Cans', 'Jam', 'Syrup', 'Cereal Bars', 'Hair Gel']",5,22.23,Debit Card,San Francisco,Department Store,False,Middle-Aged,Spring,Discount on Selected Items
1000031988,2025-09-20 00:00:00,Shannon Lewis,"['Hair Gel', 'Bread', 'Milk', 'Trash Cans', 'Toothpaste', 'Ketchup', 'Eggs', 'Bread']",8,7.07,Credit Card,San Francisco,Supermarket,False,Retiree,Fall,
1000031989,2024-10-30 00:00:00,Adam Smith,"['Sponges', 'Yogurt', 'Eggs', 'Honey', 'Butter']",5,118.01,PayPal,Atlanta,Department Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000031990,2025-10-15 00:00:00,Brittney Owens,"['Jam', 'Butter', 'Tissues', 'Hair Gel', 'Cereal Bars']",5,147.96,Credit Card,San Francisco,Supermarket,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000031991,2023-11-22 00:00:00,Sharon Ramsey,"['Beef', 'Water', 'Sugar', 'Canned Soup']",4,30.23,Credit Card,Seattle,Specialty Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000031992,2025-04-19 00:00:00,Tamara Smith,"['BBQ Sauce', 'Honey']",2,130.7,Credit Card,Miami,Supermarket,True,Retiree,Spring,Discount on Selected Items
1000031993,2023-12-21 00:00:00,Miguel Gonzalez,"['Tissues', 'Vinegar', 'Flour', 'Beef', 'Chicken']",5,27.44,Credit Card,San Francisco,Convenience Store,True,Senior Citizen,Winter,Discount on Selected Items
1000031994,2025-04-12 00:00:00,Tiffany Savage,['Salt'],1,5.74,Mobile Payment,San Francisco,Department Store,False,Teenager,Spring,Discount on Selected Items
1000031995,2023-11-05 00:00:00,Jonathan Porter,"['Oil', 'Orange', 'Mop', 'Hand Sanitizer', 'Pasta', 'Toothpaste', 'Water']",7,93.65,Mobile Payment,Atlanta,Warehouse Club,False,Young Adult,Fall,Discount on Selected Items
1000031996,2023-06-07 00:00:00,Jennifer Brown,"['Trash Cans', 'Toothpaste', 'Cheese']",3,115.75,Credit Card,Seattle,Pharmacy,False,Homemaker,Summer,Discount on Selected Items
1000031997,2025-09-26 00:00:00,Lauren Evans,['Shaving Cream'],1,138.82,Debit Card,Dallas,Warehouse Club,True,Senior Citizen,Fall,
1000031998,2023-02-12 00:00:00,Robert Anderson,"['Bread', 'Bread']",2,122.21,Credit Card,Los Angeles,Department Store,True,Professional,Winter,BOGO (Buy One Get One)
1000031999,2025-10-06 00:00:00,Corey Barnes MD,"['Carrots', 'Eggs', 'Tissues']",3,13.79,Mobile Payment,Chicago,Specialty Store,False,Senior Citizen,Fall,
1000032000,2023-03-03 00:00:00,James Bates,"['Soap', 'Honey', 'Oil', 'BBQ Sauce', 'Trash Bags', 'Oil', 'Hair Gel', 'Tuna']",8,41.65,Mobile Payment,Boston,Warehouse Club,False,Retiree,Spring,Discount on Selected Items
1000032001,2025-06-13 00:00:00,Gina Gonzalez,"['Carrots', 'Ice Cream', 'Pasta', 'Cheese', 'Yogurt', 'Syrup', 'Onions', 'Hair Gel']",8,131.68,Mobile Payment,Miami,Department Store,False,Middle-Aged,Summer,Discount on Selected Items
1000032002,2023-11-21 00:00:00,Jill Hernandez,"['Butter', 'Syrup', 'Yogurt', 'Cereal Bars', 'Tea', 'Potatoes', 'Toothpaste', 'Soda']",8,52.04,Credit Card,Seattle,Convenience Store,False,Professional,Fall,BOGO (Buy One Get One)
1000032003,2025-12-01 00:00:00,Derek Hicks,"['Tissues', 'Bread', 'Tissues', 'Hair Gel', 'Peanut Butter', 'Orange', 'Bread', 'Sponges', 'Rice', 'Hand Sanitizer']",10,56.03,Credit Card,Miami,Warehouse Club,True,Teenager,Winter,
1000032004,2023-11-30 00:00:00,Nathan Miller,['Yogurt'],1,6.57,Credit Card,Chicago,Department Store,False,Senior Citizen,Fall,
1000032005,2025-08-22 00:00:00,Jessica Rice,"['Shaving Cream', 'Salt', 'Cheese', 'Yogurt', 'Ice Cream']",5,22.73,Mobile Payment,San Francisco,Pharmacy,True,Student,Summer,
1000032006,2024-12-04 00:00:00,Olivia Cox,"['Toothpaste', 'Jam', 'Eggs', 'Shaving Cream', 'Salt', 'Trash Bags', 'Toothpaste', 'Tuna', 'Mop', 'Soda']",10,140.66,Mobile Payment,Boston,Department Store,False,Middle-Aged,Winter,Discount on Selected Items
1000032007,2023-06-03 00:00:00,Robin Murphy,"['Cereal Bars', 'Yogurt', 'Yogurt', 'Cereal Bars', 'Shower Gel', 'Hand Sanitizer', 'Tissues', 'Pasta']",8,106.34,Cash,Seattle,Specialty Store,False,Professional,Summer,BOGO (Buy One Get One)
1000032008,2025-07-09 00:00:00,Jeffrey Brown,"['Rice', 'Pasta', 'Oil', 'Pickles', 'Banana', 'Syrup', 'Shaving Cream', 'Sugar', 'Toothpaste', 'Butter']",10,127.8,PayPal,Chicago,Specialty Store,False,Student,Summer,BOGO (Buy One Get One)
1000032009,2024-05-02 00:00:00,Justin Woodard,['Trash Cans'],1,69.54,Debit Card,San Francisco,Specialty Store,False,Senior Citizen,Spring,
1000032010,2024-03-26 00:00:00,Jesus Zhang,"['Toothpaste', 'Shower Gel', 'Water']",3,85.55,Mobile Payment,San Francisco,Warehouse Club,False,Student,Spring,
1000032011,2023-06-03 00:00:00,Frederick Pitts,"['Chicken', 'Canned Soup', 'Banana', 'Hair Gel', 'Oil', 'Carrots', 'Tuna', 'Potatoes', 'Salt']",9,127.68,Cash,Los Angeles,Warehouse Club,True,Teenager,Summer,
1000032012,2024-07-22 00:00:00,Russell Chapman,"['Ice Cream', 'Shaving Cream', 'Trash Cans', 'Hair Gel', 'Pickles', 'Rice', 'Tuna', 'Eggs']",8,14.57,Credit Card,Seattle,Pharmacy,True,Retiree,Summer,
1000032013,2025-08-24 00:00:00,Gregory Wilson,"['Peanut Butter', 'Potatoes', 'Coffee', 'Toothpaste']",4,23.1,Debit Card,Atlanta,Pharmacy,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000032014,2023-06-09 00:00:00,Amy Turner,"['Eggs', 'Beef', 'Pasta', 'Soda', 'Eggs', 'Chicken', 'Vinegar', 'Eggs']",8,133.44,Debit Card,New York,Specialty Store,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000032015,2025-03-24 00:00:00,Elizabeth Richardson,"['Canned Soup', 'Water', 'Carrots']",3,140.51,Credit Card,San Francisco,Supermarket,True,Student,Spring,BOGO (Buy One Get One)
1000032016,2025-11-20 00:00:00,Teresa Howard,"['Soda', 'Hair Gel', 'Sugar', 'Water', 'Beef', 'Tuna', 'Pasta', 'Jam']",8,109.02,Cash,Los Angeles,Supermarket,False,Professional,Fall,Discount on Selected Items
1000032017,2023-01-04 00:00:00,Terry Rodriguez,"['Honey', 'Soda', 'Shower Gel', 'Tuna', 'Toothpaste', 'Flour', 'Soda', 'Soda', 'Soda']",9,43.84,Credit Card,San Francisco,Convenience Store,False,Middle-Aged,Winter,
1000032018,2024-10-25 00:00:00,Nancy Cardenas,"['Ketchup', 'Onions', 'Rice', 'Beef']",4,22.54,Debit Card,New York,Department Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000032019,2025-12-31 00:00:00,Joseph King,"['Cereal Bars', 'Yogurt', 'Vinegar', 'Orange', 'Tea', 'Ice Cream', 'Toothpaste', 'Peanut Butter']",8,50.5,Mobile Payment,Miami,Convenience Store,True,Homemaker,Winter,BOGO (Buy One Get One)
1000032020,2024-07-06 00:00:00,Philip Castillo,"['Tuna', 'BBQ Sauce', 'Mop']",3,62.78,Credit Card,Los Angeles,Specialty Store,False,Professional,Summer,BOGO (Buy One Get One)
1000032021,2024-07-30 00:00:00,Daniel Blake,"['Sugar', 'Trash Bags', 'Hand Sanitizer', 'Carrots', 'Pickles', 'Hair Gel', 'Hair Gel', 'Carrots', 'Hair Gel', 'Hand Sanitizer']",10,104.51,Mobile Payment,Houston,Convenience Store,False,Teenager,Summer,
1000032022,2025-12-13 00:00:00,Jesse Davies,"['Eggs', 'Jam', 'Bread', 'Coffee', 'Butter', 'Orange', 'Toothpaste', 'Ketchup', 'Bread']",9,98.17,Cash,Los Angeles,Convenience Store,False,Student,Winter,
1000032023,2025-05-03 00:00:00,Aaron Dean,"['Carrots', 'Oil', 'Canned Soup', 'BBQ Sauce', 'Syrup', 'Tuna', 'Shaving Cream']",7,72.37,PayPal,Boston,Convenience Store,False,Homemaker,Spring,
1000032024,2026-01-03 00:00:00,Anthony Sutton,"['Honey', 'Bread', 'Cereal Bars', 'Tuna', 'Coffee', 'Vinegar', 'Milk', 'Potatoes', 'Cereal Bars', 'Orange']",10,92.27,Credit Card,New York,Warehouse Club,False,Middle-Aged,Winter,Discount on Selected Items
1000032025,2025-02-19 00:00:00,Nancy Downs,"['Eggs', 'Cheese', 'Shower Gel', 'Ketchup', 'Tea', 'Mop', 'Canned Soup', 'Sponges']",8,60.29,Credit Card,Houston,Department Store,True,Homemaker,Winter,Discount on Selected Items
1000032026,2025-05-21 00:00:00,David Jensen,"['Rice', 'Pickles', 'Chicken', 'Coffee', 'Shaving Cream', 'Orange', 'Syrup', 'Milk', 'Ice Cream']",9,109.24,Cash,Los Angeles,Department Store,False,Homemaker,Spring,
1000032027,2023-09-25 00:00:00,Christina Francis,"['Tissues', 'Beef', 'Tissues', 'Shaving Cream', 'Peanut Butter']",5,46.58,PayPal,Seattle,Pharmacy,True,Student,Fall,Discount on Selected Items
1000032028,2024-08-07 00:00:00,Jennifer Lara,"['Hand Sanitizer', 'Vinegar', 'Rice', 'Cereal Bars', 'Shower Gel', 'Hand Sanitizer', 'Shaving Cream', 'Flour']",8,104.37,Credit Card,Chicago,Convenience Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000032029,2023-09-24 00:00:00,Patricia Smith,"['Carrots', 'Shaving Cream', 'Syrup', 'Cereal Bars', 'Banana', 'Cereal Bars']",6,102.82,Debit Card,Boston,Department Store,False,Student,Fall,
1000032030,2025-12-25 00:00:00,Danielle Salinas,"['Ice Cream', 'BBQ Sauce', 'Rice', 'Chicken', 'Flour', 'Potatoes', 'Jam', 'Trash Bags']",8,134.27,Debit Card,Atlanta,Supermarket,False,Senior Citizen,Winter,
1000032031,2024-04-10 00:00:00,Jerome Cruz,"['Toothpaste', 'Eggs', 'Sponges']",3,41.22,Mobile Payment,New York,Warehouse Club,True,Young Adult,Spring,
1000032032,2024-07-09 00:00:00,Robert Taylor,"['Pasta', 'Trash Bags', 'Soap', 'Soda', 'Shower Gel', 'Rice', 'Bread']",7,108.86,Credit Card,San Francisco,Warehouse Club,True,Homemaker,Summer,
1000032033,2025-01-28 00:00:00,Tracy Mccarthy,"['Soda', 'Ketchup', 'Salt', 'Cheese', 'Ice Cream', 'Chicken', 'Toothpaste', 'Onions', 'Shower Gel']",9,114.56,Credit Card,New York,Pharmacy,False,Homemaker,Winter,Discount on Selected Items
1000032034,2024-06-07 00:00:00,Elizabeth Gonzales,"['Tea', 'Sponges', 'Peanut Butter', 'Trash Cans', 'Cereal Bars', 'Hair Gel', 'Beef', 'Mop', 'Ketchup', 'Pickles']",10,58.0,Mobile Payment,Chicago,Department Store,True,Student,Summer,
1000032035,2025-07-21 00:00:00,Jason Barnes,"['Ice Cream', 'Butter', 'Banana', 'Shaving Cream', 'Potatoes', 'Hair Gel', 'Soap', 'Hand Sanitizer', 'Rice']",9,25.39,PayPal,Houston,Specialty Store,False,Senior Citizen,Summer,
1000032036,2024-06-07 00:00:00,Yolanda Martinez,"['Honey', 'Tissues', 'Bread', 'Honey', 'Cereal Bars', 'Sponges', 'Soda']",7,7.92,Mobile Payment,Dallas,Specialty Store,False,Student,Summer,
1000032037,2025-12-18 00:00:00,Michele Guerrero,"['Ketchup', 'Milk', 'Banana', 'Cheese', 'Flour', 'Ice Cream', 'Oil', 'Salt']",8,27.03,PayPal,New York,Convenience Store,True,Professional,Winter,
1000032038,2024-02-13 00:00:00,Susan Rivas,['Ice Cream'],1,128.79,Mobile Payment,Dallas,Warehouse Club,False,Professional,Winter,BOGO (Buy One Get One)
1000032039,2024-04-06 00:00:00,Raymond White,['Carrots'],1,80.58,Cash,Houston,Pharmacy,True,Young Adult,Spring,
1000032040,2025-10-06 00:00:00,Brian Rodriguez,"['Cheese', 'Carrots', 'Sugar', 'Rice', 'Soap', 'Shaving Cream', 'Sponges', 'Trash Cans', 'Oil', 'Shower Gel']",10,72.84,PayPal,Atlanta,Supermarket,False,Student,Fall,
1000032041,2024-08-30 00:00:00,James Martin,['Milk'],1,29.36,PayPal,San Francisco,Warehouse Club,True,Homemaker,Summer,
1000032042,2025-02-09 00:00:00,Elizabeth Norman,"['Shower Gel', 'Peanut Butter', 'Ice Cream']",3,90.52,Cash,New York,Department Store,False,Homemaker,Winter,BOGO (Buy One Get One)
1000032043,2025-02-09 00:00:00,Heather Norman,"['Hand Sanitizer', 'Water', 'Rice', 'Banana']",4,108.05,Debit Card,Houston,Convenience Store,False,Teenager,Winter,
1000032044,2023-01-26 00:00:00,Angela Flores,"['Eggs', 'Cheese', 'Cereal Bars']",3,89.67,Mobile Payment,San Francisco,Supermarket,False,Young Adult,Winter,
1000032045,2024-02-18 00:00:00,Benjamin Simmons,"['Banana', 'Salt', 'Shaving Cream', 'Flour', 'Coffee', 'Pasta']",6,47.83,Credit Card,Atlanta,Pharmacy,True,Homemaker,Winter,Discount on Selected Items
1000032046,2024-03-05 00:00:00,Scott Fisher,"['Pickles', 'Trash Cans', 'Potatoes', 'Toothpaste', 'Beef', 'Tissues']",6,68.44,PayPal,Atlanta,Department Store,False,Professional,Spring,Discount on Selected Items
1000032047,2025-02-03 00:00:00,Colleen Stewart,"['Chicken', 'Ice Cream']",2,50.24,Cash,Seattle,Convenience Store,True,Young Adult,Winter,BOGO (Buy One Get One)
1000032048,2025-07-30 00:00:00,Brian Price,"['Sugar', 'Sugar', 'Flour', 'Onions', 'Eggs', 'Water', 'Potatoes', 'Banana']",8,10.3,Credit Card,Dallas,Specialty Store,True,Retiree,Summer,
1000032049,2024-11-21 00:00:00,Brittany Kirby,"['Tissues', 'Onions', 'Onions', 'Butter']",4,37.84,PayPal,Boston,Specialty Store,False,Retiree,Fall,Discount on Selected Items
1000032050,2025-02-14 00:00:00,Scott Chavez,"['Pasta', 'Soda', 'Soda', 'Soda', 'Sugar', 'Hand Sanitizer', 'Onions', 'Soda', 'Toothpaste', 'Ketchup']",10,84.92,Mobile Payment,Atlanta,Supermarket,True,Student,Winter,Discount on Selected Items
1000032051,2024-12-18 00:00:00,Stephen Rice,"['Toothpaste', 'Ketchup', 'Potatoes', 'Jam', 'Beef', 'Chicken', 'Soap', 'Eggs', 'Vinegar', 'Rice']",10,72.53,Cash,New York,Supermarket,False,Middle-Aged,Winter,
1000032052,2024-05-23 00:00:00,Daniel Houston,"['Banana', 'Hand Sanitizer', 'Shower Gel', 'Pasta', 'Ice Cream', 'Tissues', 'Vinegar']",7,33.77,Mobile Payment,Atlanta,Warehouse Club,False,Retiree,Spring,BOGO (Buy One Get One)
1000032053,2025-06-06 00:00:00,Juan Campbell,"['Water', 'Soap', 'Cereal Bars', 'Chicken', 'Ketchup']",5,57.62,Mobile Payment,Chicago,Convenience Store,True,Student,Summer,
1000032054,2025-10-20 00:00:00,Barbara Miller,"['Pasta', 'Cheese']",2,110.55,Credit Card,Houston,Warehouse Club,True,Retiree,Fall,Discount on Selected Items
1000032055,2025-04-14 00:00:00,Brittany Torres,"['Orange', 'Oil', 'Banana', 'Sugar', 'Shaving Cream', 'BBQ Sauce', 'Sugar']",7,114.95,Cash,Los Angeles,Department Store,True,Retiree,Spring,BOGO (Buy One Get One)
1000032056,2023-07-23 00:00:00,Mia Lewis,"['Peanut Butter', 'Toothpaste', 'Canned Soup', 'Coffee', 'Peanut Butter', 'Chicken', 'Chicken', 'Ice Cream']",8,103.24,Mobile Payment,Seattle,Pharmacy,False,Homemaker,Summer,
1000032057,2025-04-06 00:00:00,Sharon Bowen,"['Cereal Bars', 'Salt', 'Trash Cans', 'Trash Bags', 'Soap', 'Vinegar']",6,9.47,Cash,Atlanta,Convenience Store,True,Young Adult,Spring,Discount on Selected Items
1000032058,2024-02-19 00:00:00,Christopher Mccarthy,"['Banana', 'Ketchup', 'Toothpaste', 'Banana']",4,109.07,Cash,Atlanta,Department Store,True,Teenager,Winter,Discount on Selected Items
1000032059,2024-03-29 00:00:00,Victoria Cook,"['Ketchup', 'Yogurt', 'Coffee', 'Trash Cans', 'Pasta']",5,28.81,Mobile Payment,Los Angeles,Warehouse Club,True,Senior Citizen,Spring,Discount on Selected Items
1000032060,2023-10-31 00:00:00,Tyler Barrera,"['Banana', 'Beef', 'Soda', 'Salt', 'Banana']",5,91.25,Mobile Payment,Houston,Specialty Store,True,Professional,Fall,
1000032061,2025-07-19 00:00:00,Dr. Haley Hernandez,"['Mop', 'Pickles', 'Milk', 'Pasta']",4,116.94,Debit Card,San Francisco,Department Store,False,Professional,Summer,BOGO (Buy One Get One)
1000032062,2024-10-27 00:00:00,Katherine Rosales,"['Banana', 'Pasta', 'Potatoes', 'Eggs']",4,104.98,Cash,Chicago,Department Store,True,Teenager,Fall,Discount on Selected Items
1000032063,2024-04-15 00:00:00,Shane Baker,"['Vinegar', 'Honey']",2,13.14,PayPal,Seattle,Pharmacy,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000032064,2025-02-05 00:00:00,Krystal Garcia,"['Coffee', 'Butter', 'Pasta', 'Coffee', 'Hand Sanitizer', 'Vinegar', 'Vinegar', 'Flour', 'Cheese']",9,107.03,Credit Card,Seattle,Warehouse Club,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000032065,2024-02-03 00:00:00,Samuel Mejia,"['Tea', 'Ketchup']",2,136.35,Debit Card,Miami,Pharmacy,True,Homemaker,Winter,BOGO (Buy One Get One)
1000032066,2025-02-21 00:00:00,David Barnes,"['Syrup', 'Syrup', 'Pickles', 'Hand Sanitizer', 'Honey', 'Milk', 'Chicken', 'Coffee', 'Canned Soup', 'Syrup']",10,125.41,Debit Card,Miami,Department Store,False,Retiree,Winter,Discount on Selected Items
1000032067,2023-07-17 00:00:00,Holly King,"['Trash Bags', 'Syrup', 'Eggs']",3,14.29,Cash,Los Angeles,Pharmacy,True,Retiree,Summer,BOGO (Buy One Get One)
1000032068,2023-11-10 00:00:00,Michael Velez,"['Soda', 'Ketchup', 'Bread', 'Shaving Cream']",4,79.82,Cash,Houston,Warehouse Club,True,Young Adult,Fall,BOGO (Buy One Get One)
1000032069,2023-02-12 00:00:00,James Morris,"['Bread', 'BBQ Sauce', 'Onions', 'Water', 'Coffee', 'Beef', 'Flour', 'Soda', 'Soap', 'Vinegar']",10,40.93,Credit Card,Los Angeles,Convenience Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000032070,2025-11-24 00:00:00,Laura Campbell,"['Pasta', 'Hair Gel', 'Trash Bags', 'Trash Bags', 'Mop', 'Ketchup']",6,113.82,Credit Card,Los Angeles,Department Store,False,Young Adult,Fall,Discount on Selected Items
1000032071,2023-06-11 00:00:00,Jennifer Kennedy,"['Ketchup', 'Yogurt', 'Honey', 'Banana', 'Peanut Butter', 'Trash Cans', 'Tuna']",7,45.14,Cash,Los Angeles,Warehouse Club,False,Middle-Aged,Summer,
1000032072,2023-01-31 00:00:00,Valerie Davis,"['Honey', 'Coffee', 'Eggs', 'Potatoes', 'Rice', 'Ice Cream', 'Banana']",7,123.31,Mobile Payment,Dallas,Specialty Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000032073,2024-02-06 00:00:00,Monica Henry,"['Sugar', 'Milk', 'Onions', 'Hair Gel', 'Shower Gel', 'Syrup', 'Cereal Bars', 'Honey']",8,41.67,Credit Card,Chicago,Department Store,False,Young Adult,Winter,Discount on Selected Items
1000032074,2023-11-15 00:00:00,Nathan Rodriguez,"['Milk', 'Tuna', 'Cheese']",3,18.54,PayPal,New York,Convenience Store,True,Retiree,Fall,Discount on Selected Items
1000032075,2024-10-10 00:00:00,Lisa Perez,"['Ice Cream', 'Sugar', 'Soap', 'Canned Soup', 'BBQ Sauce', 'Pickles', 'Coffee', 'Eggs']",8,96.07,Mobile Payment,Houston,Department Store,False,Middle-Aged,Fall,
1000032076,2023-12-16 00:00:00,David Lamb,"['Coffee', 'BBQ Sauce', 'Trash Bags', 'Carrots']",4,105.75,Mobile Payment,Miami,Convenience Store,True,Teenager,Winter,
1000032077,2024-02-19 00:00:00,Scott Goodwin,"['Cereal Bars', 'Peanut Butter', 'Sugar', 'Cheese', 'Coffee', 'Canned Soup', 'Honey', 'Yogurt']",8,99.1,Cash,New York,Supermarket,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000032078,2023-10-06 00:00:00,Julie Peterson,"['Water', 'Rice', 'Flour', 'Butter', 'Mop', 'Peanut Butter', 'Pickles', 'Soap']",8,135.96,PayPal,New York,Warehouse Club,False,Student,Fall,Discount on Selected Items
1000032079,2025-04-05 00:00:00,Kathryn Cobb,"['Chicken', 'Syrup', 'Eggs', 'Banana', 'Potatoes', 'Hair Gel', 'Butter', 'Orange', 'Water', 'Mop']",10,43.51,Debit Card,Houston,Department Store,True,Professional,Spring,BOGO (Buy One Get One)
1000032080,2023-04-01 00:00:00,Gerald Coleman,"['Onions', 'Shower Gel', 'Trash Cans', 'Shower Gel', 'Ice Cream', 'BBQ Sauce', 'Sponges', 'Tea']",8,16.62,PayPal,Seattle,Supermarket,False,Retiree,Spring,
1000032081,2025-07-05 00:00:00,Stacy Sanchez,"['Potatoes', 'Ice Cream']",2,56.68,Credit Card,Boston,Warehouse Club,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000032082,2025-11-22 00:00:00,Andrea Rogers,"['Syrup', 'Banana', 'Salt', 'Peanut Butter', 'Butter']",5,48.27,Mobile Payment,Boston,Supermarket,True,Student,Fall,
1000032083,2024-01-27 00:00:00,Susan Padilla,"['Toothpaste', 'Pickles']",2,38.46,Debit Card,Los Angeles,Warehouse Club,False,Retiree,Winter,BOGO (Buy One Get One)
1000032084,2023-09-26 00:00:00,Melissa Miller,"['Chicken', 'Tuna', 'Trash Cans', 'Oil']",4,18.37,Credit Card,Miami,Warehouse Club,False,Middle-Aged,Fall,Discount on Selected Items
1000032085,2023-06-20 00:00:00,Danielle Campbell,"['Tuna', 'Mop', 'Banana', 'Trash Cans']",4,36.88,Mobile Payment,Miami,Warehouse Club,True,Student,Summer,Discount on Selected Items
1000032086,2023-03-27 00:00:00,Kathleen Mccormick,['Cereal Bars'],1,48.99,Cash,Miami,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One)
1000032087,2025-02-26 00:00:00,John Kelley,"['Honey', 'Bread', 'Tuna', 'Mop']",4,56.8,Debit Card,Houston,Department Store,False,Retiree,Winter,
1000032088,2024-09-13 00:00:00,Carlos Grimes,"['Peanut Butter', 'Soda', 'Cheese', 'BBQ Sauce', 'Chicken']",5,145.73,Debit Card,Seattle,Supermarket,False,Teenager,Fall,BOGO (Buy One Get One)
